Id,Fecha,Tweet,Usuario,Clasificación
6463,6/14/2022,Matador000 Winchester_Musk jajajajaja,FernandoOcampoL,Neutro
6474,6/16/2022,Anna Yuryevna Kikina es la única rusa que está en lista de espera para volar en nombre de Rusia la única astronauta mujer de Roscosmos volará por SpaceX en la misión Crew 5,fabiomb,Neutro
6481,6/16/2022,SpaceX_Esp Comentarios inapropiados se refiere a enseñarle la polla y indemnización a comprar su silencio,CdeConfirmada,Negativo
6485,6/16/2022,guidodecaso SpaceX Tienes razón los Self Propelled Transporters o Transporte Autopropulsados son vehículos extraordinarios con una capacidad de carga y movilidad increíble,ExplorandoE,Neutro
6486,6/16/2022,Primer segmento de la torre de Integración para el sistema Starship en Cabo Cañaveral camino a la rampa de lanzamiento LC 39A de SpaceX,ExplorandoE,Neutro
6487,6/16/2022,SpaceX_Esp Tienes que aclarar que son declaraciones de una supuesta amiga de la supuesta azafata y que por cierto Gwynne Shotwell ha desmentido,jvlopez,Negativo
6186,6/14/2022,BoteroCoffes elonmusk Jajajaj muy bueno,jojangu,Neutro
6201,6/14/2022,Bogotá elonmusk en Medellín,BoteroCoffes,Neutro
6313,6/14/2022,Nacionales elonmusk fija interés en El Salvador gracias a reunión con embajadora MilenaMayorga Más detalles aquí,PrimeraLineaSLV,Positivo
6319,6/14/2022,elonmusk Lo compensamos con ilegales a los cuales les damos privilegios por encima de los nacidos aquí,carlosc28491272,Neutro
6346,6/14/2022,MarkDeReborn China es reconocida por plagiar proyectos de investigación con la idea de elonmusk de comenzar a crear exploraciones espaciales de larga distancia no dudo que China se quiera auto proclamar un milagrito para obtener ventaja,Iecabrguez,Neutro
6355,6/14/2022,FronteraSpacial Simple si nos gusta trabajar para Elon pues que busquen otro empleo,lord_kir17,Positivo
6361,6/14/2022,JesusJu23326112 El jefe Elon se esta luciendo,ManinaHarley137,Positivo
6364,6/14/2022,Empleados de SpaceX aseguran que Elon Musk está dañando la reputación de la compañía,HPTXSoftware,Negativo
6386,6/14/2022,El Hyperloop de Elon Musk es posible Qué tanto lo queremos,Informedios,Neutro
6388,6/14/2022,barukant hitman1603 pacoatleti victorlozano73 Reycholosimeone Pues nada que venga elon musk meta 20000 millones en la ud las palmas y seríamos el club más rico del mundo y con el mejor gestor y todo en 20 minutos,Rodveg1,Positivo
6409,6/14/2022,Conclusión Elon Musk arruinó mi vida,alecovazm,Neutro
6422,6/14/2022,onemorecore suficiente tienen con barrer a elon musk la verdad,SirCaja,Positivo
6431,6/14/2022,Qué es más insoportable el fanbase de Star Wars o los mamones de Elon Musk,RCoutoR92,Negativo
6437,6/14/2022,paposfut elon musk no mengudo,p3drinhosu,Neutro
6443,6/14/2022,Ron DeSantis responde a las últimas declaraciones de Musk Agradezco el apoyo de los afroamericanos vacunaCOVID19 laprensafl florida DeSantis,prensafl,Positivo
6465,6/16/2022,ultimahsv MilenaMayorga elonmusk SpaceX Vamos enviar pupusas a marte,MASTER_BOY10,Positivo
6472,6/16/2022,SpaceX anunció que realizará el primer vuelo orbital de su nave Starship para el próximo mes de julio De ser realidad estaríamos más cerca que nunca de volver a realizar misiones tripuladas a la Luna y de que un ser humano pise el suelo de Marte por 1ra vez SpaceNews,ReysonLizardo,Neutro
6473,6/16/2022,MilenaMayorga SpaceX SpaceX esta habriendo el mundo del internet a lugares que hasta hace poco era imposible espero que puedan negociar un buen precio ya que la antena y el servicio es caro Saludos,Renepdata,Neutro
6477,6/16/2022,fabiomb En realidad solo tienen una cosmonauta profesional lista desde hace diez años entró por la ventana porque no querían aprobar su ingreso si todo va bien volará el 1 de septiembre pero no en una Soyuz sino con la Crew5 de SpaceX,dcordovaok,Positivo
6491,6/16/2022,A SpaceX le acaban de dar el visto bueno ambiental para continuar sus operaciones desde Boca Chica Texas,LiftoffMx,Neutro
6154,6/14/2022,JakeGagain GilbertDurinho ianheinischmma VoltInuOfficial pablo_cro TheGen35 Grandioso ElonMusk VOLTISOFT VOLTICHANGE Next100XGEMS Tesla Crypto cryptocurrency CryptocurrencyNews VOLT,JoseAnt26877677,Neutro
6181,6/14/2022,Nuestra embajadora MilenaMayorga y nuestro nayibbukele estan con todo sky s the limit literal con elonmusk,Ruben54816108,Neutro
6192,6/14/2022,elonmusk teslaownersSV Si seguimos sin tener hijos y soportando plagas pandemias y enfermedades mortales es posible la extinción de la humanidad en un futuro,vikinga00,Neutro
6197,6/14/2022,MALDITAS BASURAS GLOBALES MALDITA BASURAS OPORTUNISTAS MALDITA PERRA MUERTA PERFORADA POR ALGO MURIÓ ALA ALTURA DE LO QUE ME HISO ESA MALDITA PEFFORADA ESPERO UDS TMB MUERAN ALA ALTURA MALDITA ESCORIA GLOBALES MALDITOS PARÁSITOS CEREBRALES ARDAN elonmusk WhiteHouse,TutAnkhAtonRa,Negativo
6211,6/14/2022,Broder anantes hay pisto para suplir las expectativas de la mage que le gusta a uno ahora queres que la trabe y termine de colapsar,Adalber22496821,Neutro
6213,6/14/2022,Ayudadyuauqusjw PCMasterMaul DalasReview elonmusk Partamos del hecho objetivo de que los niños no son parásitos segundo la gente inteligente no tiene hijos entonces los que quieren tener hijos son imbéciles no,derripa,Neutro
6223,6/14/2022,elonmusk ray4tesla En el Salvador necesitamos Tesla por favor Elon,WeenJones,Positivo
6227,6/14/2022,elonmusk ray4tesla Elon,lori_zizza01,Neutro
6230,6/14/2022,morantism0 EISwipa soy yo o esto es una incitacion al odio elonmusk,gallegu_7,Negativo
6235,6/14/2022,Me sale que alguien contestó esto pero no me sale nada cuando le doy en mostrar mas respuestas hay que arreglar eso elonmusk,jdguerrero,Positivo
6240,6/14/2022,HernanTuaso Que diría el mismísimo elonmusk de esto Ojalá lo lea y nos regale un Tesla a cada uno o venga a nuestra Aldea y traiga Internet a las zonas más alejadas Soñar no cuesta nada,ChavezGenaro,Neutro
6242,6/14/2022,Tesla game console elonmusk Tesla,roniguwop,Neutro
6244,6/14/2022,elonmusk hello sir,ArbazAk07005401,Positivo
6257,6/14/2022,elonmusk teslaownersSV Checa este pex adrianm10 lo q dice Elon No somos muchos Al revés no somos suficientes,unerickivan,Neutro
6299,6/14/2022,PerePau_00 DalasReview elonmusk Yo se la diferencia y no tiene sentido en ese contexto la eugenesia no tiene nada que ver con la eutanasia pero la palabra correcta en ese contexto es eutanasia Level up,BushidoMusashi,Neutro
6309,6/14/2022,Diariode_SMB jacquesoto01 disen_artepop elonmusk Tenía fe en que no lo viérais,litteraest,Neutro
6311,6/14/2022,williamlegate elonmusk Sobrepoblación,gibrand___,Neutro
6144,6/14/2022,ElonMusk El CEO de Tesla dijo que la fábrica podría no estar en EstadosUnidos pues está considerando opciones en Canadá y México para una nueva planta en Norteamérica NuevaPlanta Economía autos,PtoCriticoMX,Positivo
6147,6/14/2022,Creo que yo también haré lo mismo ElonMusk,samjared02,Neutro
6158,6/14/2022,Musk predice una ola roja masiva en 2022,NoticiasAlDesp1,Positivo
6166,6/14/2022,Tesla Elon Musk está considerando a Estados Unidos Canadá y México como los países donde podría construir una nueva fábrica de la compañía de vehículos eléctricos y autónomos Tesla EDNTV ElonMusk EstadosUnidos Canadá México VehículosEléctricos,EDNTVHN,Neutro
6265,6/14/2022,Imaginen la info q maneja tenaz esto,diegomelorib,Neutro
6315,6/14/2022,_Aleyandro spoiler4you elonmusk Podés categorizar como imagen sensible antes de publicar Pero la gente es caballa,_katherineang,Neutro
6331,6/14/2022,elonmusk BillyM2k Atlético Tucumán vs Lanús En Vivo LIVE,22Mostafiz,Neutro
6340,6/14/2022,Musk dice que los medios de comunicación están mintiendo sobre cómo se está llevando a cabo el acuerdo según una persona familiarizada con el asunto elonmusk TWTR,tradingtves,Neutro
6362,6/14/2022,LiaMndz Sí la primera orden ejecutiva Elon,danst_,Neutro
6377,6/14/2022,Voy a compráemelas todas Sufre Elon Musk,Cris36855,Negativo
6399,6/14/2022,Cuando algo es lo suficientemente importante lo haces incluso si las probabilidades de que salga bien no te acompañan Elon Musk,karlygomez23,Positivo
6401,6/14/2022,Caro weibliche elon musk julian,waschbaerfan7,Neutro
6444,6/14/2022,hitman1603 barukant pacoatleti victorlozano73 Reycholosimeone En el mundo del fútbol no para eso está el FPF q todavía no te has enterado q estamos hablando de fútbol tu no puedes inyectar dinero de patrocinios q estén fuera de mercado por ejemplo para ti si elon musk comprara un equipo sería el mejor gestor xq es el q tiene más dinero,Rodveg1,Neutro
6448,6/14/2022,Entérate Dueño de Changpeng quiere ayudar a Musk a comprar Twitter,inoticias_mx,Neutro
6449,6/14/2022,FronteraSpacial Los empleados es muy general para algo que no parece nacido de un sindicato Hay cosas de Musk que no me gustan un pelo muchas pero tampoco me gusta el tono y fondo de la noticia Da la sensación de querer implicar manchar a SpaceX cuando las críticas siempre han ido a Musk,Oddball73,Neutro
6450,6/14/2022,Musk rectifica tras amenazar con despedir al 10 de la plantilla de Tesla,Gettford,Positivo
6454,6/14/2022,Winchester_Musk jorgeolmedovas2 CeDemocratico Jejejeje Jejejeje,ArlinPimienta2,Positivo
6461,6/14/2022,ojala la vida fuese ese cap de black mirror que bloqueas a las personas y no las escuchas ni las ves lleguemos a eso gente elon musk ke estas esperando,aixacentu_,Neutro
6506,6/16/2022,elonmusk YOU SIR HAVE JUST WON THE INTERNET TODAY JAJAJAJJAJAAJJAJAJAJA,canadiansockboy,Positivo
6515,6/16/2022,slcuervo Tesla elonmusk ClubTeslaES Son muy malas las memorias esas de tesla son fabricadas por Samsung y valen 20,F170,Negativo
6523,6/16/2022,Elon Musk les hablará a los empleados de Twitter este jueves por primera vez,zabalaaldia,Neutro
6564,6/16/2022,dicen que esta haciendo temblar a elon musk con todo y su starlink,chevereboombay,Neutro
6568,6/17/2022,también quedó claro y lo dijo el mismo petro es que no hay como extender fibra a la selva como en bogotá entonces alex le propuso satélites de órbita baja que como se mueven tienen que ser muchísimos busque starlink van a ser 42 mil satélites,citoprogre,Neutro
6577,6/17/2022,elon musk buscará transformar algunas funciones de twitter internet explorer dice adiós definitivamente de esto y más nos habla el en #unoenred,unonoticias,Neutro
6614,6/17/2022,binance dispuesta a ayudar a elon musk para comprar twitter,agencia vn,Positivo
6646,6/17/2022,¿despidos en twitter el claro mensaje que envió elon musk a sus empleados,alnaviocom,Neutro
6656,6/17/2022,nicolas del caño queremos que la riqueza no se la apropien parásitos como elon musk si no que la distribuya en parásitos como nosotros,gustavo olmos,Negativo
6666,6/17/2022,el cohete starship de 120 metros de altura busca llevar tripulación y carga a la luna marte y más allá elon musk apunta a julio como el mes decisivo,fayerwayer,Neutro
6687,6/21/2022,las vegas aprueba expandir el túnel de elon musk por toda la ciudad pero no lo pagarán los contribuyentes,vicentealmerich,Neutro
6700,6/21/2022,cómo suelen decir a veces lo que más odias te toca en tu propia familia por eso es importante tolerar y aceptar ningún tipo de amor es mejor que otro,rolandojvivas,Neutro
6711,6/21/2022,¿me veré mal si le respondo a elon musk cual es mi queso favorito el quesobadon jajajaja,litzia,Neutro
6712,6/21/2022,hija transgénero de elon musk cambia su nombre,pulso mx,Neutro
6755,6/20/2022,elon musk enfrenta demanda millonaria,jlesquinca,Neutro
6501,6/16/2022,forrestbrakeman MayraFlores2022 elonmusk TheTexanNews LIAR,NOYB55,Neutro
6505,6/16/2022,BushidoMusashi DalasReview elonmusk Si quiere usted la próxima vez que vaya a escribir un tweet le doy mi teclado y escribe usted su mensaje Tendrá huevos la cosa que tiene que venir aquí a modificar mi mensaje,PerePau_00,Negativo
6507,6/16/2022,MrZincx elonmusk TrendSpider kinsleykanexx Venmo claudio carrera,fckitpov,Neutro
6522,6/16/2022,jbouie The primo political candidate for Elon Musk,SlickNav130,Neutro
6527,6/16/2022,JorgeIvanOspina De que hablas ordinario Vos q vas a saber del mundo Jeff bezos acaba de donar 1 billion USD a preservar las tierras y océanos de Colombia Elon musk dono 6 billion USD para acabar con el hambre Donaciones como esas hay muchas solo q hay políticos como ud que se las soplan,SmellYoToes,Positivo
6529,6/16/2022,mario_dico50 MarMarOdz1 Quizás sea conveniente que abra una cuenta en la casa de bolsa para invertir el 1 de su sueldo en acciones del Twitter NASDAQ TWTR que han estado subiendo desde el 2006 porque Elon Musk las quiere comprar todas para que en el 2023 pueda donar al PRI PAN PRD o el que sea,guillu,Neutro
6530,6/16/2022,Desarrolladores no quieren migrar a USA prefieren el trabajo remoto Lo lógico sería pensar que después de la pandemia no tendríamos que seguir explicando las ventajas del trabajo remoto Sin embargo eventos como la solicitud de Elon Musk para que los,Expotech2014,Neutro
6531,6/16/2022,LUZMARIAZAMBR10 atv_noticias Tambien Urge sacar a los Trolls con sus cuentas Falsas Elon Musk tu momento a Llegado,lugacado2011,Neutro
6532,6/16/2022,Twitter confía en cerrar la oferta de compra de Elon Musk,elfinancierocr,Positivo
6536,6/16/2022,No mamen Elon Musk African American Si DeSantis corriera y Trump decidiera volver tan jodidos estamos que si los demócratas no ganan haría changuitos para que sea Trump y no DeSantis Suena horrible el contexto pero DeSantis es 10 veces peor que Trump WeAreFucked,eldiariodecata,Neutro
6575,6/17/2022,insisto que tipos como elon musk triunfen y se hagan multi millonarios lejos de ser un éxito es un fallo del capitalismo uno de esos agujeros que toda ideología tiene y que deben ser aceptados para que el mundo se beneficie del resto de sus virtudes mi reflexión de hoy,luis sancho,Negativo
6584,6/17/2022,keith johnson un ciudadano estadounidense acusa a elon musk tesla y spacex por conformar un esquema piramidal para estafar con dogecoin,fayerwayer,Negativo
6586,6/17/2022,elon musk bien así debe ser,jesused16134151,Positivo
6599,6/17/2022,nothing more hot que mi novio peleándose en twitter por elon musk,cherribubu,Positivo
6651,6/17/2022,rt elon musk dijo que iba a comprar twitter igual que cuando yo digo que mañana madrugo para salir a correr,fesavama,Negativo
6655,6/17/2022,rt desde que #elonmusk comenzó a promocionar #dogecoin los inversores han perdido unos 86 000 millones estima johnson su...,martafaviles,Negativo
6665,6/17/2022,rt elon musk spacex y tesla demandados por 258 000 millones de dólares en un supuesto esquema piramidal de dogecoin inglé...,elpakomy,Negativo
6668,6/17/2022,el gobierno es simplemente la corporación más grande con el monopolio de la violencia elon musk wake up,galicia73673522,Positivo
6672,6/17/2022,rt al final no me enteré el elon musk ese compró el twitter o no,lacajamalditab,Neutro
6675,6/17/2022,rt project veritas filtró el video de la primera reunión de elon musk con los directores ejecutivos de twitter mient...,martinpereyradm,Neutro
6705,6/21/2022,¿por qué insisten en colocarse el adjetivo de afrodescendiente por su color de piel los afrodescendientes son los hijos nacidos de emigrantes africanos pero no tendría que ver con color los marroquíes son africanos y no son negros los argelinos también elon musk es africano,nilootro,Neutro
6723,6/21/2022,demandan a elon musk con 258 000 mdd por esquema piramidal de dogecoin #mexico #youtubers #usa #eeuu #acciones #noticias #cdmx #politics #amlo #politica #alerta #abrelosojos #nuevoleon #gdl #jalisco #estados #nacional #zócalo #periodista,cpabogadossc,Negativo
6500,6/16/2022,señor elonmusk regáleme un Tesla no Jaja,Adriancasasv,Neutro
6511,6/16/2022,PerePau_00 DalasReview elonmusk A modificar no a corregir Si queres seguir diciendo pelotudeces estas en todo tu derecho que de hecho ya estas haciendo uso de tal Saludos y baja la guardia que un tweet no lastima,BushidoMusashi,Negativo
6524,6/16/2022,Nacionales Empresa de Elon Musk podría iniciar operaciones en El Salvador Nota completa,porttada,Neutro
